101610 296.085 89.1921 1.17583e-06 0.000903908 918.76
101574 296.055 89.0462 1.18212e-06 0.001 1000
101618 296.091 89.1147 1.17592e-06 0.000904028 918.864
101582 296.061 88.9694 1.1822e-06 0.001 1000
101618 296.091 89.1147 1.17592e-06 0.000904028 918.864
101610 296.085 89.1921 1.17583e-06 0.000903908 918.76
101574 296.055 89.0462 1.18212e-06 0.001 1000
101582 296.061 88.9694 1.1822e-06 0.001 1000
101640 296.11 88.9151 1.17617e-06 0.000904352 919.142
101604 296.079 88.7664 1.18242e-06 0.001 1000
101640 296.11 88.9151 1.17617e-06 0.000904352 919.142
101604 296.079 88.7664 1.18242e-06 0.001 1000
101603 296.08 89.4205 1.16376e-06 0.000848477 871.331
101624 296.097 89.2256 1.16407e-06 0.000849098 871.868
101603 296.08 89.4205 1.16376e-06 0.000848477 871.331
101624 296.097 89.2256 1.16407e-06 0.000849098 871.868
101595 296.073 89.499 1.16365e-06 0.000848255 871.139
101595 296.073 89.499 1.16365e-06 0.000848255 871.139
101637 296.107 88.4512 1.18278e-06 0.001 1000
101734 296.188 87.9951 1.17723e-06 0.000905742 920.335
101675 296.139 88.61 1.17659e-06 0.000904962 919.665
101700 296.16 87.8523 1.18333e-06 0.001 1000
101675 296.139 88.61 1.17659e-06 0.000904962 919.665
101700 296.16 87.8523 1.18333e-06 0.001 1000
101637 296.107 88.4512 1.18278e-06 0.001 1000
101734 296.188 87.9951 1.17723e-06 0.000905742 920.335
101658 296.125 88.938 1.16462e-06 0.00085034 872.939
101658 296.125 88.938 1.16462e-06 0.00085034 872.939
101719 296.176 88.2923 1.16564e-06 0.00085255 874.827
101719 296.176 88.2923 1.16564e-06 0.00085255 874.827
101626 296.099 89.3453 1.15318e-06 0.000801313 830.59
101679 296.144 88.9131 1.15319e-06 0.000799146 828.627
101679 296.144 88.9131 1.15319e-06 0.000799146 828.627
101626 296.099 89.3453 1.15318e-06 0.000801313 830.59
101596 296.075 89.6345 1.15255e-06 0.000799653 829.15
101596 296.075 89.6345 1.15255e-06 0.000799653 829.15
101557 296.043 90.1499 1.14153e-06 0.000755108 790.303
101586 296.067 89.8553 1.14209e-06 0.000756417 791.442
101586 296.067 89.8553 1.14209e-06 0.000756417 791.442
101557 296.043 90.1499 1.14153e-06 0.000755108 790.303
101626 296.102 89.9968 1.14123e-06 0.000751435 787.014
101626 296.102 89.9968 1.14123e-06 0.000751435 787.014
101579 296.06 89.831 1.15224e-06 0.000798911 828.502
101572 296.055 89.9131 1.15212e-06 0.00079864 828.265
101572 296.055 89.9131 1.15212e-06 0.00079864 828.265
101579 296.06 89.831 1.15224e-06 0.000798911 828.502
101539 296.028 90.3498 1.14123e-06 0.00075445 789.723
101539 296.028 90.3498 1.14123e-06 0.00075445 789.723
101531 296.022 90.4354 1.14111e-06 0.000754179 789.484
101531 296.022 90.4354 1.14111e-06 0.000754179 789.484
101481 295.982 91.049 1.13062e-06 0.000714164 754.269
101490 295.988 90.9716 1.13074e-06 0.000714408 754.486
101490 295.988 90.9716 1.13074e-06 0.000714408 754.486
101481 295.982 91.049 1.13062e-06 0.000714164 754.269
101427 295.939 91.7009 1.12071e-06 0.000678247 722.394
101421 295.934 91.7574 1.12061e-06 0.000678025 722.195
101421 295.934 91.7574 1.12061e-06 0.000678025 722.195
101427 295.939 91.7009 1.12071e-06 0.000678247 722.394
101441 295.951 91.577 1.12092e-06 0.000678635 722.742
101509 296.005 90.795 1.13102e-06 0.000714901 754.924
101441 295.951 91.577 1.12092e-06 0.000678635 722.742
101509 296.005 90.795 1.13102e-06 0.000714901 754.924
101538 296.03 90.5421 1.13145e-06 0.000715646 755.574
101538 296.03 90.5421 1.13145e-06 0.000715646 755.574
101580 296.066 90.772 1.12997e-06 0.000708262 748.962
101580 296.066 90.772 1.12997e-06 0.000708262 748.962
101497 296 91.6889 1.11977e-06 0.000672283 716.978
101462 295.969 91.3986 1.1212e-06 0.000679095 723.152
101497 296 91.6889 1.11977e-06 0.000672283 716.978
